repayment_id,loan_id,due_date,payment_date,amount_paid,repayment_status
6540,2887,2026-04-04,2025-05-29,42906.2,Late
6541,8977,2026-01-01,2026-04-13,31229.81,Late
6542,11532,2026-01-25,2025-12-14,49385.64,On-Time
6543,12329,2026-01-20,2025-12-15,46712.12,Missed
6544,3431,2026-01-05,2025-06-10,23786.65,Late
6545,10811,2025-07-01,2026-03-23,34908.13,Missed
6546,1001,2025-12-25,2025-05-12,22451.93,Missed
6547,8672,2026-03-21,2025-11-07,6924.12,Missed
6548,9520,2026-01-15,2025-12-30,12654.77,On-Time
6549,4511,2025-05-31,2025-11-30,31798.17,Late
6550,284,2026-01-11,2025-09-07,6913.0,Missed
6551,3921,2025-06-07,2025-06-21,23468.24,On-Time
6552,11543,2025-05-11,2025-09-28,19893.17,Late
6553,8043,2025-07-10,2025-12-24,23595.09,Missed
6554,10340,2026-05-04,2025-08-22,46183.04,On-Time
6555,2463,2026-03-27,2025-11-11,16635.15,Late
6556,6655,2026-01-29,2025-12-07,40836.53,On-Time
6557,3825,2025-12-06,2025-07-30,30727.53,Late
6558,4568,2025-10-08,2025-11-25,35929.14,Missed
6559,5553,2025-06-14,2025-06-11,17594.14,On-Time
6560,14630,2026-01-06,2025-12-03,21991.5,Missed
6561,7067,2025-09-09,2025-08-03,17589.27,On-Time
6562,769,2025-07-20,2025-09-01,10258.23,Late
6563,11926,2026-01-01,2025-12-11,17859.4,Late
6564,11172,2025-10-12,2025-05-09,14555.84,On-Time
6565,4275,2025-10-25,2026-02-13,10482.83,On-Time
6566,12511,2025-08-08,2025-10-24,29907.42,Missed
6567,3134,2026-03-16,2025-08-22,3965.76,Missed
6568,935,2025-09-03,2025-06-05,36176.83,On-Time
6569,7275,2026-04-15,2025-11-01,26278.49,Missed
6570,2884,2026-05-09,2026-01-15,4127.55,Late
6571,13262,2025-05-23,2026-01-22,6202.0,Late
6572,11188,2025-11-27,2026-02-18,5658.45,Missed
6573,1145,2025-07-04,2025-10-19,32466.84,Late
6574,6889,2025-05-28,2025-06-03,37980.44,Late
6575,7580,2026-02-15,2026-04-20,27263.96,Missed
6576,13729,2025-05-16,2025-08-06,27045.35,Missed
6577,6992,2025-08-01,2025-08-04,14748.23,Missed
6578,9451,2025-10-19,2026-02-05,1092.07,On-Time
6579,386,2025-12-12,2026-04-06,33509.39,On-Time
6580,6228,2026-01-27,2025-11-18,44511.47,Missed
6581,7082,2025-10-21,2025-07-08,15110.24,Late
6582,3899,2026-02-23,2025-09-22,10720.45,On-Time
6583,6923,2026-03-24,2026-02-26,6006.41,On-Time
6584,1818,2025-09-29,2025-11-28,38898.87,Missed
6585,233,2025-11-11,2026-01-04,41790.71,Missed
6586,1224,2025-05-14,2025-11-01,40691.47,Missed
6587,2865,2026-02-18,2025-07-22,11398.49,Missed
6588,8073,2025-10-17,2025-10-24,36671.83,On-Time
6589,7198,2025-10-27,2026-03-18,23014.92,On-Time
6590,11860,2025-10-07,2025-06-11,9809.6,Late
6591,10917,2026-01-20,2026-02-16,39245.87,Late
6592,6218,2025-10-17,2025-06-06,22042.75,Missed
6593,12763,2026-04-30,2025-06-15,19187.46,On-Time
6594,12759,2025-06-17,2025-10-15,19290.62,Late
6595,1852,2025-08-17,2025-09-07,47715.49,Missed
6596,974,2025-11-13,2026-01-13,44250.92,Missed
6597,12755,2026-05-02,2026-03-01,16051.84,On-Time
6598,6412,2025-11-01,2026-05-01,43684.97,Missed
6599,1793,2026-02-02,2026-04-24,26576.96,On-Time
6600,3696,2025-06-29,2026-02-06,8044.01,Late
6601,6312,2026-04-11,2025-08-09,45553.89,On-Time
6602,12845,2025-12-03,2026-04-09,41129.09,Late
6603,4895,2026-05-05,2025-11-02,1485.23,On-Time
6604,11914,2025-10-30,2025-10-31,35900.79,Late
6605,7889,2025-09-11,2025-09-05,39630.53,On-Time
6606,1661,2026-01-10,2025-08-03,3613.75,Late
6607,13306,2026-02-25,2026-05-07,24486.13,On-Time
6608,13250,2025-10-04,2025-09-10,24134.73,Missed
6609,13273,2025-12-11,2025-05-19,41829.04,On-Time
6610,8978,2025-12-28,2026-04-20,37003.45,Late
6611,14348,2025-09-13,2026-02-04,49250.38,Missed
6612,12374,2025-12-20,2025-12-13,42180.6,Missed
6613,4534,2025-06-14,2026-03-23,35408.21,On-Time
6614,9864,2025-11-02,2025-09-18,2439.84,Late
6615,6204,2025-06-02,2026-02-25,38947.81,Missed
6616,190,2025-11-12,2025-05-17,11703.37,On-Time
6617,11611,2025-11-10,2025-09-03,35829.44,On-Time
6618,10410,2026-03-12,2026-04-27,9934.08,On-Time
6619,13035,2025-08-25,2025-05-30,21208.97,On-Time
6620,5151,2026-01-13,2026-04-18,27829.05,Late
6621,13100,2025-08-15,2025-09-09,38749.57,On-Time
6622,13702,2025-10-02,2026-03-17,44724.9,On-Time
6623,2036,2025-10-05,2025-06-17,41033.5,Late
6624,4440,2026-02-18,2025-12-07,2492.51,On-Time
6625,11490,2025-07-27,2025-08-25,4149.58,Missed
6626,8257,2026-05-07,2026-02-12,41245.82,Late
6627,11829,2026-04-29,2025-11-26,28143.13,Missed
6628,2061,2025-05-11,2025-07-02,36752.7,Missed
6629,8381,2026-01-27,2025-06-15,25773.53,Missed
6630,10910,2025-07-28,2025-10-29,8426.71,Late
6631,14865,2026-03-01,2025-07-28,26658.38,On-Time
6632,13918,2025-10-07,2025-06-14,28830.34,Missed
6633,8543,2025-05-17,2025-11-23,48354.14,On-Time
6634,6929,2025-08-01,2026-02-20,48997.86,Missed
6635,4586,2025-08-23,2025-09-22,10316.07,On-Time
6636,328,2025-07-16,2025-09-11,49154.71,On-Time
6637,12390,2025-06-02,2026-03-31,48447.8,Missed
6638,1702,2025-12-12,2026-03-05,29772.83,Missed
6639,12400,2025-08-14,2025-05-18,48972.3,Late
6640,13928,2025-11-16,2025-05-13,14364.67,On-Time
6641,11695,2026-03-22,2026-02-22,36704.61,Late
6642,13017,2025-08-13,2025-11-28,29144.19,Missed
6643,910,2025-06-08,2025-06-27,25214.65,Missed
6644,11826,2025-12-05,2026-02-06,8774.31,Missed
6645,8040,2026-04-18,2026-04-15,9818.46,On-Time
6646,1662,2025-07-27,2025-08-15,43946.09,On-Time
6647,4488,2025-08-06,2026-02-25,26346.61,On-Time
6648,8604,2025-06-07,2025-11-07,36864.53,Missed
6649,1097,2025-08-04,2025-05-15,31194.68,Late
6650,9107,2025-10-02,2025-07-02,5726.86,On-Time
6651,4733,2026-03-13,2025-05-11,5007.6,On-Time
6652,14509,2026-02-07,2025-09-25,6670.06,Late
6653,904,2026-04-27,2025-09-26,23950.45,On-Time
6654,13404,2025-12-30,2026-01-31,24468.76,On-Time
6655,2608,2025-09-12,2025-07-23,31938.29,Missed
6656,9234,2025-06-18,2026-01-30,35711.62,On-Time
6657,10449,2026-05-07,2025-07-12,17795.66,Missed
6658,5985,2025-11-09,2025-09-10,26254.29,Late
6659,10547,2026-04-15,2025-10-29,23698.93,Missed
6660,8701,2025-09-12,2026-01-08,23447.63,Missed
6661,10925,2025-10-30,2025-07-14,31947.6,Late
6662,13258,2026-03-15,2026-01-27,4526.09,Missed
6663,12252,2025-05-23,2026-02-13,35335.21,Late
6664,2007,2025-09-19,2025-05-29,6846.65,Missed
6665,13331,2025-11-29,2025-07-31,23710.33,Late
6666,13622,2025-12-11,2026-01-24,4320.01,On-Time
6667,291,2025-08-14,2025-11-23,34396.51,Late
6668,1790,2026-04-04,2025-09-09,19572.9,Missed
6669,12205,2025-05-14,2026-01-21,45281.88,Missed
6670,1578,2025-08-22,2025-05-22,13525.19,Missed
6671,6779,2026-04-10,2025-09-02,16019.34,Late
6672,14127,2025-10-19,2026-04-10,45427.2,On-Time
6673,1476,2025-08-10,2025-11-10,40055.74,Missed
6674,2377,2025-06-27,2026-01-23,10324.74,Missed
6675,11496,2025-09-11,2025-10-08,13124.1,Late
6676,1659,2026-03-06,2025-12-04,37225.25,Late
6677,13345,2025-08-18,2026-02-09,23276.22,Missed
6678,9310,2025-12-05,2025-12-25,15970.81,Missed
6679,10043,2025-12-29,2026-02-19,41197.74,On-Time
6680,9271,2025-08-05,2026-02-20,4922.54,On-Time
6681,10937,2025-12-04,2025-11-14,5991.45,Missed
6682,147,2025-11-29,2025-07-07,36390.89,Missed
6683,5422,2025-09-25,2025-06-22,33974.63,Late
6684,14097,2026-02-17,2025-09-07,4405.67,Missed
6685,11358,2025-09-17,2025-08-24,38388.73,Late
6686,846,2025-11-14,2026-02-03,45547.4,Missed
6687,9971,2025-12-07,2025-09-22,36117.79,Late
6688,8446,2025-08-16,2025-11-12,5319.98,On-Time
6689,12932,2025-10-06,2026-04-29,17888.23,Late
6690,14967,2026-01-10,2025-06-09,43877.26,Missed
6691,13349,2025-12-16,2025-05-31,28010.32,On-Time
6692,3956,2025-12-11,2025-06-28,12508.66,Late
6693,85,2026-05-04,2026-01-04,8776.58,Missed
6694,1002,2025-06-30,2026-01-25,37715.03,Late
6695,8112,2026-04-23,2026-02-12,25705.42,Missed
6696,2882,2026-02-11,2025-06-19,21371.0,On-Time
6697,763,2025-07-11,2025-12-19,29520.49,Late
6698,8179,2025-06-02,2025-11-17,44264.06,On-Time
6699,6127,2026-02-17,2025-10-11,19202.18,On-Time
6700,6993,2026-02-07,2025-11-11,20504.38,Late
6701,1104,2025-10-13,2025-08-07,12870.37,Missed
6702,13143,2026-05-02,2026-03-14,40685.39,Missed
6703,7651,2026-02-03,2026-04-27,25764.24,Late
6704,319,2026-02-12,2025-11-09,16830.56,Missed
6705,9230,2025-06-18,2025-10-14,43905.16,Missed
6706,5963,2026-03-26,2025-07-13,3019.24,Late
6707,7901,2026-04-19,2025-10-20,12331.58,On-Time
6708,5466,2025-07-02,2025-09-14,24195.29,Missed
6709,1912,2025-05-27,2025-07-23,48097.86,Late
6710,4963,2025-09-05,2026-02-06,46705.68,Missed
6711,10352,2025-06-13,2026-03-25,46941.91,Late
6712,14728,2025-09-19,2026-01-24,7761.47,Late
6713,14948,2026-04-19,2025-09-07,43212.79,Late
6714,11708,2026-04-15,2026-01-02,36137.67,Late
6715,5003,2026-02-20,2025-05-17,29489.83,Late
6716,12585,2026-01-05,2025-09-12,25039.08,Late
6717,2281,2025-07-13,2025-07-30,9889.41,On-Time
6718,5825,2025-12-09,2025-12-25,4748.11,Missed
6719,4606,2026-01-25,2025-05-23,10435.42,On-Time
6720,6925,2025-05-13,2025-07-02,20077.94,On-Time
6721,7692,2025-12-04,2025-08-15,45657.34,Missed
6722,2444,2025-05-30,2026-02-01,40394.5,On-Time
6723,12021,2026-02-23,2026-04-10,21541.87,Missed
6724,7368,2026-01-27,2026-01-05,9359.88,On-Time
6725,6385,2026-03-03,2025-11-21,19684.1,Late
6726,6470,2025-11-02,2026-05-09,40621.94,Late
6727,10871,2025-09-16,2026-02-14,41738.02,Missed
6728,14167,2025-05-20,2026-01-31,38282.02,Late
6729,5502,2025-12-22,2025-12-28,35025.4,Late
6730,12129,2025-09-07,2026-02-05,25052.68,Missed
6731,7597,2025-10-15,2026-01-23,16243.57,Missed
6732,12310,2026-02-27,2025-11-27,49329.36,Missed
6733,11680,2025-05-24,2025-11-23,1306.2,Late
6734,14653,2025-07-10,2026-01-19,23424.66,On-Time
6735,521,2025-08-15,2026-01-04,2262.65,Late
6736,10348,2025-08-30,2026-01-18,14211.48,On-Time
6737,8925,2025-08-04,2026-01-09,2385.46,Missed
6738,12723,2025-10-14,2025-11-17,28937.68,On-Time
6739,14496,2025-11-10,2026-05-01,48607.44,Missed
6740,10795,2025-05-10,2026-01-01,34074.8,On-Time
6741,12023,2025-10-24,2025-06-18,12223.79,On-Time
6742,14498,2025-07-27,2026-03-26,19578.39,Late
6743,9576,2025-12-28,2025-05-12,24130.26,Missed
6744,9746,2025-07-28,2026-03-08,14056.87,Missed
6745,484,2026-01-12,2025-12-25,15317.01,Missed
6746,12716,2025-05-25,2025-06-09,34381.75,Missed
6747,3680,2025-12-31,2025-09-02,24826.98,Late
6748,9863,2026-02-04,2025-05-12,7796.97,Missed
6749,5433,2025-07-20,2025-12-07,12429.62,On-Time
6750,8214,2025-12-03,2026-02-12,11942.48,Missed
6751,14911,2025-08-31,2025-11-12,34037.56,On-Time
6752,11915,2026-05-04,2025-11-13,1075.3,Late
6753,13972,2025-08-31,2025-12-16,44183.84,On-Time
6754,13189,2025-06-15,2025-09-10,18709.55,Late
6755,5343,2025-05-23,2026-03-08,12227.51,Missed
6756,7609,2025-10-08,2025-08-29,18668.28,On-Time
6757,5864,2026-03-24,2026-05-08,9556.11,Missed
6758,11063,2025-09-24,2025-06-27,42181.53,Late
6759,4526,2026-03-24,2025-10-01,15828.73,Late
6760,7193,2026-02-06,2025-07-25,19188.84,Missed
6761,6759,2025-07-13,2026-04-12,39226.67,Late
6762,8011,2026-01-07,2026-03-23,29131.9,Late
6763,11667,2025-12-21,2026-04-10,38048.85,Missed
6764,10243,2025-06-02,2025-06-25,47558.14,On-Time
6765,8976,2025-05-29,2025-08-25,4135.42,Missed
6766,3119,2026-02-22,2026-02-14,14387.88,On-Time
6767,7222,2025-08-13,2025-07-27,44873.62,Late
6768,6123,2026-05-06,2025-12-20,31627.11,On-Time
6769,5714,2025-09-29,2025-12-12,39520.15,Late
6770,13673,2026-03-10,2026-01-02,24248.89,On-Time
6771,2262,2026-04-07,2025-12-31,32022.73,Late
6772,10844,2025-05-23,2025-09-24,4578.47,Missed
6773,9916,2025-10-06,2025-06-07,19208.74,Missed
6774,3261,2025-06-19,2025-12-08,39015.37,Missed
6775,1748,2025-10-31,2026-02-14,9290.64,On-Time
6776,5404,2026-03-29,2026-04-18,19980.0,Late
6777,2961,2025-07-19,2025-08-05,49029.79,Missed
6778,12304,2026-01-22,2025-12-28,43071.3,Missed
6779,8191,2025-11-18,2025-12-10,5368.51,On-Time
6780,14595,2026-01-14,2026-03-06,46745.33,On-Time
6781,7060,2026-03-06,2025-09-22,14285.98,Missed
6782,14138,2025-11-08,2025-06-18,2138.49,Late
6783,6424,2025-09-15,2026-03-10,48883.16,Missed
6784,11891,2025-09-29,2025-10-30,7041.56,Missed
6785,3581,2025-10-15,2025-11-17,15163.24,Missed
6786,385,2026-03-19,2025-11-05,30412.37,Missed
6787,10934,2025-11-18,2025-08-24,16550.97,On-Time
6788,13629,2025-10-24,2025-11-13,19787.33,On-Time
6789,4947,2025-07-14,2025-09-18,33366.01,Late
6790,5120,2026-04-02,2025-12-18,12131.53,Missed
6791,716,2026-02-02,2026-01-20,48995.45,Late
6792,13853,2025-12-30,2025-11-16,47252.21,Missed
6793,12738,2025-07-27,2025-07-25,9669.69,Missed
6794,259,2025-11-10,2025-09-11,22313.47,Late
6795,4108,2026-04-30,2025-11-23,10075.34,On-Time
6796,5173,2026-05-07,2025-09-18,36907.41,Missed
6797,4192,2025-11-05,2025-07-01,13865.01,Late
6798,11900,2025-07-14,2025-11-21,21242.93,Missed
6799,12334,2025-12-11,2025-10-22,18883.03,Late
6800,2942,2025-05-26,2025-09-30,8220.41,Missed
6801,11237,2025-05-12,2025-05-18,29934.61,Missed
6802,5621,2025-06-05,2026-02-17,17458.88,Late
6803,14205,2025-06-12,2025-10-18,38449.11,Late
6804,10139,2026-03-16,2025-12-10,19457.46,Late
6805,8882,2025-10-09,2026-03-23,21821.8,Late
6806,4096,2026-01-23,2025-12-12,30985.01,Missed
6807,12009,2025-11-29,2025-08-20,3828.71,On-Time
6808,4065,2026-03-20,2026-03-30,23666.13,Late
6809,2172,2025-12-06,2026-03-31,8843.08,Late
6810,10298,2025-06-22,2026-03-31,14714.27,Missed
6811,12883,2026-01-12,2025-07-28,6480.18,Late
6812,7932,2026-02-15,2026-02-14,16494.78,Missed
6813,8840,2026-04-04,2025-12-07,41761.16,On-Time
6814,103,2025-07-25,2025-08-25,33459.94,Late
6815,9256,2026-01-10,2026-03-03,38771.54,Missed
6816,14278,2025-12-03,2025-09-21,47248.47,Missed
6817,6023,2026-02-14,2026-02-27,13143.32,Missed
6818,12754,2025-10-02,2026-01-25,3338.52,On-Time
6819,13352,2025-05-19,2025-09-07,27206.76,Missed
6820,5344,2026-02-02,2026-02-22,2361.29,Missed
6821,9805,2025-09-10,2025-11-18,25760.49,Missed
6822,2986,2026-01-28,2025-11-30,42890.02,Missed
6823,14776,2025-09-28,2026-02-12,44189.09,Late
6824,2317,2025-08-28,2025-05-15,33942.27,Missed
6825,12774,2025-08-07,2025-05-13,1618.99,On-Time
6826,13585,2025-12-28,2025-11-06,34388.1,Missed
6827,3766,2025-07-29,2025-10-07,47826.2,Late
6828,7752,2025-12-16,2025-09-14,44053.71,Missed
6829,3461,2025-07-29,2025-10-03,40268.47,Missed
6830,4665,2025-08-04,2025-05-30,5048.31,Late
6831,7792,2025-08-30,2025-11-24,40757.75,On-Time
6832,5390,2025-05-14,2025-08-25,6232.71,Missed
6833,1805,2025-09-25,2025-12-14,10536.48,Missed
6834,4960,2026-03-09,2025-05-20,3043.16,Missed
6835,3312,2026-04-24,2026-02-12,13878.57,Missed
6836,9335,2026-04-11,2026-03-26,38185.95,Missed
6837,13476,2025-05-12,2026-02-15,39070.54,On-Time
6838,12308,2025-12-21,2025-05-12,34835.32,On-Time
6839,12004,2025-06-19,2025-10-17,48224.3,On-Time
6840,6537,2026-01-25,2025-12-08,7595.67,On-Time
6841,7754,2026-01-19,2026-04-15,40372.49,On-Time
6842,14430,2025-12-25,2025-09-08,49214.6,Late
6843,1337,2026-01-30,2026-02-23,43107.68,On-Time
6844,825,2025-07-27,2026-02-05,17985.56,On-Time
6845,10201,2025-09-24,2025-09-15,15401.91,Missed
6846,12867,2026-02-15,2026-02-11,4621.37,Missed
6847,5096,2025-08-15,2025-12-24,25306.16,Missed
6848,1185,2026-03-05,2025-10-16,42182.7,On-Time
6849,4514,2026-05-05,2025-10-07,47249.76,On-Time
6850,1755,2026-03-19,2025-06-03,13571.62,Late
6851,10988,2026-03-29,2025-11-24,3484.27,Late
6852,12585,2025-08-14,2026-03-12,45433.13,Late
6853,10419,2025-08-31,2026-02-04,1837.5,Late
6854,5268,2026-02-23,2025-12-07,23770.47,On-Time
6855,13700,2025-08-18,2025-09-06,30542.76,Late
6856,11373,2025-05-20,2025-11-14,4705.04,On-Time
6857,1825,2025-09-05,2025-11-04,28657.23,Late
6858,6905,2025-06-18,2025-07-03,26722.82,Late
6859,13705,2025-09-05,2025-11-06,45464.59,Late
6860,11226,2025-11-16,2025-12-05,5966.87,Missed
6861,1719,2025-10-22,2025-10-25,8933.63,Late
6862,2126,2025-11-04,2025-05-15,49580.88,Late
6863,11942,2026-02-15,2026-01-30,7316.18,Late
6864,567,2025-08-01,2026-04-02,8463.65,Missed
6865,443,2025-06-01,2025-07-05,18054.0,On-Time
6866,321,2025-11-03,2025-09-10,47214.74,On-Time
6867,13622,2025-09-17,2025-11-26,30557.79,Late
6868,10238,2025-09-15,2025-10-03,8372.45,Missed
6869,1649,2026-02-11,2026-02-21,20616.39,Late
6870,10496,2026-05-09,2025-11-21,17328.81,On-Time
6871,9349,2025-05-15,2026-04-26,18754.3,Late
6872,11040,2025-12-24,2025-07-21,2040.18,Missed
6873,8619,2025-06-21,2025-11-22,21586.74,Missed
6874,8973,2025-07-30,2026-01-08,27558.36,Late
6875,1986,2025-06-14,2025-08-23,5049.41,Missed
6876,4731,2026-01-17,2025-06-28,12450.52,On-Time
6877,5688,2025-11-22,2026-03-12,9837.2,On-Time
6878,13544,2025-10-05,2025-08-27,2027.23,On-Time
6879,2037,2025-11-13,2026-03-04,42717.37,On-Time
6880,3483,2026-05-03,2026-05-04,38634.7,On-Time
6881,5639,2025-10-31,2026-05-04,28533.75,Late
6882,4969,2025-11-24,2025-12-17,3144.21,Missed
6883,9498,2025-12-13,2026-02-11,7721.02,On-Time
6884,449,2026-04-01,2026-03-24,26606.47,Missed
6885,279,2025-07-13,2025-10-26,20179.17,On-Time
6886,10194,2025-06-09,2025-05-31,31631.46,Late
6887,6206,2025-12-20,2025-05-19,29009.55,Missed
6888,7268,2025-06-19,2025-12-24,3003.34,Missed
6889,3995,2025-06-03,2026-04-14,33329.42,On-Time
6890,11341,2025-05-19,2026-02-21,21826.76,Late
6891,5950,2025-07-21,2025-08-26,24303.7,On-Time
6892,10455,2025-11-22,2025-07-27,7499.14,Missed
6893,7325,2026-04-03,2025-11-27,33246.58,On-Time
6894,6200,2025-08-05,2025-12-28,28152.19,On-Time
6895,4221,2025-05-30,2025-09-26,47472.44,Late
6896,237,2025-10-05,2025-10-24,24163.17,Late
6897,6019,2025-11-30,2025-08-26,25795.31,Missed
6898,5421,2026-01-22,2025-07-31,16122.08,On-Time
6899,13903,2026-04-24,2025-08-12,43601.17,On-Time
6900,7950,2025-05-24,2025-09-03,18636.25,Missed
6901,11377,2025-08-16,2025-07-08,41455.76,On-Time
6902,2020,2025-06-06,2025-07-30,2467.6,On-Time
6903,4447,2026-02-13,2025-06-11,7913.58,On-Time
6904,11003,2025-09-18,2025-06-17,35980.58,Late
6905,2921,2025-05-26,2025-09-10,20661.24,Missed
6906,2822,2026-02-25,2026-01-07,45276.31,Missed
6907,6303,2025-05-26,2025-05-30,42505.77,On-Time
6908,12745,2026-01-16,2025-10-15,30926.15,Missed
6909,1302,2025-10-03,2026-03-28,45653.06,Missed
6910,7622,2026-03-24,2026-04-08,49150.7,On-Time
6911,14005,2025-12-29,2025-08-12,22475.0,Late
6912,8334,2025-06-02,2025-06-24,23388.68,Missed
6913,11499,2025-10-16,2025-07-01,48542.15,Late
6914,14950,2026-03-26,2026-05-09,30576.01,Missed
6915,11995,2025-09-21,2026-02-16,42168.23,Late
6916,7584,2025-10-19,2026-03-22,22748.73,Late
6917,11530,2025-09-19,2025-12-03,14283.05,On-Time
6918,210,2025-10-05,2025-06-29,26085.43,Late
6919,14727,2025-11-01,2025-10-11,29973.75,Missed
6920,9915,2026-02-06,2025-07-04,41778.19,Late
6921,7641,2026-01-01,2026-03-01,38124.64,Late
6922,9912,2026-05-02,2025-06-12,45479.1,Late
6923,1387,2025-12-21,2025-06-20,41178.56,Late
6924,14896,2026-04-28,2025-05-10,38521.43,Missed
6925,1320,2025-10-13,2025-08-05,41437.74,On-Time
6926,3820,2026-01-19,2026-03-02,15537.97,Late
6927,14915,2026-05-08,2025-12-25,9004.84,On-Time
6928,13771,2025-12-06,2025-06-15,11772.75,On-Time
6929,13275,2026-02-18,2026-04-08,24894.75,On-Time
6930,7639,2025-08-06,2025-05-29,27384.89,Missed
6931,10685,2025-08-17,2026-02-17,2655.33,Missed
6932,1344,2025-06-13,2026-04-07,32036.26,On-Time
6933,7352,2025-11-24,2025-11-03,4043.38,On-Time
6934,10396,2025-11-04,2025-08-30,35398.87,Late
6935,7272,2026-01-12,2025-08-06,30722.31,Missed
6936,9121,2026-03-14,2026-01-24,3916.66,On-Time
6937,11698,2026-04-14,2026-03-12,21944.29,Late
6938,1121,2025-12-21,2025-12-23,36600.69,Missed
6939,14633,2025-08-18,2025-10-23,5524.86,On-Time
6940,6655,2026-04-28,2025-11-07,14882.46,Missed
6941,3151,2026-01-16,2025-07-21,49625.34,On-Time
6942,13815,2026-01-08,2025-10-23,30237.86,On-Time
6943,12346,2026-04-20,2026-03-30,36667.19,On-Time
6944,4002,2026-01-20,2026-02-17,6639.33,On-Time
6945,4016,2026-01-20,2026-01-27,35696.93,Late
6946,14219,2025-10-25,2026-04-22,5905.07,On-Time
6947,3152,2026-03-28,2025-08-16,41183.0,Missed
6948,7327,2026-01-21,2025-08-22,16168.75,Missed
6949,10004,2025-05-31,2026-01-27,33700.11,Late
6950,3743,2025-09-25,2026-04-22,49267.33,On-Time
6951,2141,2025-11-28,2025-08-07,38785.33,On-Time
6952,2289,2026-01-02,2025-05-30,47714.89,Missed
6953,10095,2025-08-03,2025-09-26,9182.73,Late
6954,3122,2026-02-02,2026-04-22,24499.85,Late
6955,9054,2025-12-27,2026-02-19,17897.75,Late
6956,2520,2025-06-29,2025-07-24,47060.29,Late
6957,3563,2026-02-14,2025-05-31,39753.06,On-Time
6958,6410,2026-02-17,2025-08-21,42593.08,Missed
6959,5286,2025-10-16,2025-09-02,26949.18,On-Time
6960,909,2026-03-22,2025-11-21,16692.32,On-Time
6961,4187,2025-11-07,2025-05-24,10057.81,Missed
6962,13038,2026-01-09,2026-04-20,10704.91,On-Time
6963,13122,2026-03-22,2025-08-08,8834.38,Late
6964,5364,2025-05-21,2025-07-06,46748.5,Missed
6965,14753,2026-01-05,2026-03-26,28110.34,Missed
6966,6633,2025-08-22,2025-09-29,16242.78,Late
6967,9724,2026-04-06,2025-11-20,29881.77,Missed
6968,6471,2025-06-14,2025-09-09,33186.12,Late
6969,2393,2025-07-08,2025-06-12,36968.2,On-Time
6970,2262,2026-04-13,2026-03-26,22921.01,On-Time
6971,2429,2026-01-04,2026-04-29,38994.61,On-Time
6972,10714,2025-09-11,2025-07-17,26045.97,On-Time
6973,3760,2025-12-08,2025-10-19,5686.06,Missed
6974,2653,2025-09-13,2026-02-09,18749.24,Missed
6975,13327,2026-02-08,2026-02-28,3380.46,On-Time
6976,12259,2026-01-17,2026-03-12,25292.4,Late
6977,9731,2025-10-27,2025-06-29,25581.17,On-Time
6978,8790,2025-09-29,2025-08-16,46114.07,Missed
6979,10256,2026-04-28,2025-06-11,36495.79,Late
6980,6840,2025-11-25,2025-07-21,21328.2,Missed
6981,8174,2025-11-21,2025-07-01,36939.86,Missed
6982,6580,2026-02-25,2026-01-04,14461.83,On-Time
6983,4717,2026-01-30,2026-02-25,26209.58,Missed
6984,6551,2025-08-19,2025-12-06,48925.7,Late
6985,1817,2025-07-15,2026-04-06,35714.21,Late
6986,3112,2025-10-10,2025-12-22,8746.44,Late
6987,12938,2026-04-17,2025-09-11,15952.28,Late
6988,1900,2025-08-31,2025-11-09,4794.14,Late
6989,1055,2025-10-01,2025-10-14,23011.99,On-Time
6990,558,2026-04-13,2026-01-21,34257.76,Missed
6991,13873,2026-04-05,2026-04-10,43306.94,Late
6992,11839,2026-01-21,2025-10-21,39871.41,On-Time
6993,2408,2026-03-21,2025-12-11,26571.24,Missed
6994,4371,2026-01-25,2025-10-05,9581.87,On-Time
6995,10073,2025-11-24,2026-04-01,45362.48,Missed
6996,14897,2026-01-21,2025-07-19,29944.87,On-Time
6997,10176,2025-10-25,2025-12-25,2466.28,Missed
6998,6411,2025-07-29,2025-12-15,30381.67,Late
6999,14564,2025-10-11,2026-03-20,12741.76,On-Time
7000,6132,2026-03-25,2025-05-14,22782.97,Late
7001,12421,2025-08-25,2025-09-25,19805.11,On-Time
