transaction_id,customer_id,transaction_date,transaction_type,merchant_category,amount
4280,7665,2025-06-09,UPI,Food,21949.17
4281,5379,2026-01-11,UPI,Healthcare,49947.73
4282,8809,2025-10-25,UPI,Bills,19234.35
4283,391,2026-04-26,Wallet,Healthcare,859.95
4284,4253,2025-08-22,Bank Transfer,Healthcare,6906.26
4285,8171,2026-02-28,Bank Transfer,Entertainment,10153.36
4286,1940,2025-08-08,Bank Transfer,Food,30111.67
4287,5592,2025-09-26,Wallet,Healthcare,42716.84
4288,3260,2026-01-21,Card,Food,42095.13
4289,5856,2025-07-10,Card,Entertainment,18834.14
4290,3270,2025-12-13,Bank Transfer,Shopping,35389.32
4291,1753,2025-11-23,Wallet,Food,23520.17
4292,4577,2025-11-14,Wallet,Bills,20347.82
4293,1182,2025-07-26,Wallet,Healthcare,26574.38
4294,906,2026-03-14,Wallet,Travel,408.39
4295,8984,2025-11-19,UPI,Entertainment,30711.61
4296,768,2026-01-24,Wallet,Bills,43684.38
4297,1670,2026-03-01,UPI,Shopping,30729.37
4298,6620,2025-09-19,Wallet,Bills,27140.75
4299,7029,2026-05-06,UPI,Entertainment,10113.48
4300,629,2025-05-14,UPI,Bills,38993.4
4301,6613,2026-02-24,UPI,Bills,42792.66
4302,8938,2025-10-30,Card,Entertainment,34907.6
4303,3380,2026-03-08,Wallet,Bills,36623.03
4304,7978,2025-11-12,Bank Transfer,Travel,46325.79
4305,3671,2025-09-14,UPI,Bills,44469.0
4306,6869,2025-06-05,Wallet,Food,10678.05
4307,7588,2026-01-27,Card,Healthcare,30518.55
4308,9340,2025-10-31,Bank Transfer,Food,45037.84
4309,7156,2025-11-19,Wallet,Travel,8936.64
4310,575,2026-01-11,UPI,Travel,28703.83
4311,7636,2026-04-07,Wallet,Bills,40809.21
4312,5604,2026-03-05,UPI,Travel,48785.63
4313,4082,2025-08-01,UPI,Bills,34554.84
4314,1051,2026-05-01,Card,Bills,26031.13
4315,7434,2025-11-18,UPI,Food,14791.25
4316,7715,2025-08-28,Card,Healthcare,41672.03
4317,4607,2025-10-05,UPI,Travel,49707.92
4318,3043,2025-08-07,Card,Entertainment,7775.72
4319,5992,2026-02-25,Card,Shopping,14284.34
4320,7990,2025-08-29,Bank Transfer,Healthcare,29222.49
4321,7623,2026-03-31,Wallet,Bills,45386.08
4322,9627,2025-07-30,Wallet,Entertainment,32278.08
4323,5096,2026-04-18,Card,Food,42609.74
4324,8433,2025-05-13,Card,Shopping,12903.46
4325,1425,2026-01-09,Bank Transfer,Bills,1697.63
4326,3283,2026-02-17,Card,Bills,23925.04
4327,6695,2026-04-03,Wallet,Travel,20201.83
4328,4763,2025-10-20,Bank Transfer,Food,27884.74
4329,9339,2025-05-17,Wallet,Travel,18503.15
4330,1595,2026-04-12,Bank Transfer,Food,2484.63
4331,8763,2025-12-19,Card,Healthcare,24320.71
4332,87,2026-01-26,UPI,Healthcare,20747.24
4333,4824,2025-05-31,Card,Food,45307.75
4334,6129,2025-07-14,Wallet,Shopping,45819.71
4335,2620,2025-08-06,Card,Shopping,17378.63
4336,7512,2025-09-04,Wallet,Healthcare,13874.21
4337,2673,2025-10-12,Wallet,Food,49620.55
4338,6077,2025-11-02,Card,Travel,21149.82
4339,4939,2025-12-12,Card,Shopping,2993.68
4340,152,2025-05-19,Bank Transfer,Shopping,7001.24
4341,1757,2025-07-25,Wallet,Shopping,2136.51
4342,1082,2025-07-19,Bank Transfer,Healthcare,8381.52
4343,3905,2025-11-11,Wallet,Healthcare,30933.68
4344,8092,2025-12-17,Wallet,Shopping,19457.38
4345,1258,2026-02-16,Wallet,Healthcare,40163.68
4346,4088,2025-09-25,Wallet,Shopping,41869.42
4347,2223,2025-11-04,Wallet,Healthcare,6619.48
4348,2556,2025-05-21,Card,Healthcare,18432.18
4349,6796,2025-09-04,UPI,Shopping,9349.2
4350,180,2025-06-05,UPI,Food,22197.44
4351,8895,2025-09-24,Wallet,Bills,31170.39
4352,7285,2025-08-21,Wallet,Entertainment,7521.61
4353,2752,2026-02-11,Card,Bills,4544.04
4354,917,2026-01-26,UPI,Food,34618.55
4355,4245,2025-12-04,Bank Transfer,Food,2961.23
4356,9436,2025-10-01,Bank Transfer,Food,9618.12
4357,4798,2025-07-01,Wallet,Shopping,2866.92
4358,4629,2026-01-20,Card,Healthcare,46476.61
4359,9195,2025-07-29,Bank Transfer,Healthcare,18478.6
4360,86,2026-02-05,Wallet,Food,12674.3
4361,2824,2025-11-12,Wallet,Travel,9601.36
4362,9290,2026-03-08,Wallet,Healthcare,44096.08
4363,7392,2025-11-04,Wallet,Bills,11734.24
4364,7586,2025-08-31,Wallet,Shopping,33727.08
4365,7732,2026-03-28,UPI,Bills,20069.64
4366,6357,2026-01-28,UPI,Shopping,27903.27
4367,4475,2026-04-20,Bank Transfer,Food,39460.17
4368,9396,2025-10-29,Bank Transfer,Food,34052.57
4369,8377,2026-01-18,Wallet,Bills,43307.4
4370,5314,2025-08-19,UPI,Travel,46190.51
4371,5194,2025-10-23,Card,Entertainment,8071.81
4372,1314,2025-07-05,UPI,Healthcare,43960.89
4373,2955,2025-08-30,Wallet,Healthcare,5458.76
4374,2979,2025-11-05,UPI,Shopping,49228.18
4375,4917,2025-11-20,Bank Transfer,Healthcare,3898.37
4376,9902,2025-09-30,Bank Transfer,Shopping,31601.49
4377,383,2026-02-24,Wallet,Healthcare,11675.3
4378,1584,2026-03-01,Bank Transfer,Healthcare,35312.3
4379,107,2026-01-22,UPI,Healthcare,26769.82
4380,1770,2025-06-20,Bank Transfer,Entertainment,15915.79
4381,4437,2025-06-24,UPI,Food,25640.78
4382,8607,2025-11-19,Wallet,Food,28781.69
4383,5278,2026-05-01,Card,Shopping,38695.09
4384,2525,2025-06-10,UPI,Entertainment,29213.26
4385,9552,2026-01-03,UPI,Healthcare,49828.65
4386,1266,2026-01-05,Bank Transfer,Shopping,33524.02
4387,9047,2026-02-04,UPI,Bills,35161.41
4388,3091,2025-12-25,Wallet,Healthcare,27009.81
4389,4579,2025-08-31,Wallet,Entertainment,42246.96
4390,3905,2025-12-20,Bank Transfer,Entertainment,39397.91
4391,7808,2025-06-13,Wallet,Food,27319.92
4392,4572,2025-06-21,Card,Food,21083.72
4393,5890,2025-07-27,UPI,Shopping,34796.94
4394,6392,2025-10-31,UPI,Travel,36503.8
4395,8799,2025-06-22,Card,Bills,5951.09
4396,4565,2025-08-02,Bank Transfer,Shopping,37837.26
4397,3690,2025-08-12,Card,Food,14032.4
4398,4987,2025-06-16,Bank Transfer,Bills,26476.18
4399,4908,2026-01-22,UPI,Food,2082.15
4400,6026,2026-03-03,Wallet,Bills,20622.92
4401,9185,2026-01-23,UPI,Food,26895.46
4402,6271,2026-03-01,Card,Bills,12860.19
4403,5734,2025-11-15,UPI,Travel,10055.81
4404,4272,2026-05-02,Wallet,Travel,35729.87
4405,9129,2025-08-24,Bank Transfer,Entertainment,37555.03
4406,1596,2025-08-02,Card,Bills,24997.98
4407,2187,2026-02-18,Wallet,Travel,25306.36
4408,8700,2025-07-22,Bank Transfer,Travel,9910.47
4409,7544,2026-03-09,UPI,Healthcare,18569.44
4410,1238,2026-04-29,Bank Transfer,Shopping,18282.1
4411,5733,2025-10-22,Wallet,Travel,4666.9
4412,9122,2025-10-28,Bank Transfer,Food,3854.03
4413,7516,2025-09-07,UPI,Shopping,48784.57
4414,1944,2026-01-09,Card,Bills,13906.24
4415,1838,2025-09-05,Card,Food,18024.55
4416,5309,2025-06-02,Wallet,Bills,44621.8
4417,9412,2025-05-23,Wallet,Food,11188.57
4418,5021,2026-03-18,UPI,Healthcare,1432.1
4419,6667,2025-08-21,Bank Transfer,Entertainment,36306.75
4420,4970,2025-05-11,Bank Transfer,Healthcare,47831.35
4421,8156,2025-08-25,Bank Transfer,Shopping,48296.02
4422,8557,2025-05-31,Wallet,Travel,30764.89
4423,5480,2025-05-25,UPI,Entertainment,43147.47
4424,2206,2025-11-29,Card,Food,12559.95
4425,8121,2025-11-01,UPI,Healthcare,3276.0
4426,9736,2025-07-30,Bank Transfer,Healthcare,6863.39
4427,8704,2026-04-29,Card,Shopping,10651.34
4428,6226,2025-10-22,Wallet,Healthcare,26597.14
4429,9567,2026-02-26,UPI,Bills,44388.85
4430,6439,2025-09-06,Wallet,Bills,21063.73
4431,8575,2026-01-17,UPI,Travel,13712.88
4432,8332,2026-04-18,Wallet,Food,33542.59
4433,6142,2025-07-26,Wallet,Entertainment,44769.92
4434,2877,2026-03-03,Card,Healthcare,13154.33
4435,6855,2025-07-10,Bank Transfer,Healthcare,48688.6
4436,6552,2026-04-21,UPI,Bills,44228.82
4437,4772,2025-11-08,Bank Transfer,Food,10398.64
4438,2567,2025-05-29,Wallet,Bills,8971.96
4439,1760,2025-06-25,Card,Bills,34293.54
4440,5126,2025-06-11,Card,Healthcare,29416.72
4441,3732,2025-09-13,UPI,Travel,6974.04
4442,260,2026-01-09,Card,Healthcare,23548.67
4443,9528,2025-12-28,Bank Transfer,Travel,12475.46
4444,1473,2026-03-27,Wallet,Healthcare,14991.18
4445,6799,2025-11-08,UPI,Food,14231.76
4446,8836,2026-02-01,UPI,Healthcare,41040.4
4447,4906,2025-12-22,UPI,Travel,1260.99
4448,9986,2025-09-09,UPI,Bills,45319.62
4449,1982,2025-05-29,Bank Transfer,Shopping,45093.88
4450,2900,2026-03-09,Wallet,Food,38692.38
4451,1519,2025-10-11,Card,Entertainment,38824.77
4452,7429,2025-06-30,Card,Healthcare,13409.76
4453,3123,2025-11-10,UPI,Entertainment,7098.66
4454,5579,2025-09-11,Card,Travel,30216.15
4455,3463,2025-08-15,UPI,Healthcare,31747.08
4456,8993,2025-05-19,Wallet,Bills,7319.05
4457,3733,2026-01-04,UPI,Food,45889.61
4458,6597,2025-10-02,Bank Transfer,Entertainment,16659.74
4459,5454,2025-12-19,Bank Transfer,Entertainment,43752.24
4460,7975,2025-07-20,UPI,Healthcare,28705.57
4461,6283,2026-04-02,Card,Travel,18260.81
4462,8902,2025-07-20,UPI,Travel,29863.6
4463,1367,2026-02-04,Bank Transfer,Entertainment,10643.62
4464,2376,2025-06-28,Wallet,Healthcare,23250.95
4465,8454,2025-12-03,Card,Travel,37224.31
4466,2123,2026-03-26,Wallet,Food,583.96
4467,6110,2025-05-17,Bank Transfer,Entertainment,27778.54
4468,4362,2025-06-13,UPI,Entertainment,582.18
4469,4963,2025-07-17,Wallet,Healthcare,43585.14
4470,6206,2025-10-22,Card,Entertainment,28659.06
4471,2366,2026-03-29,UPI,Travel,29318.95
4472,3908,2025-07-15,Wallet,Shopping,47855.67
4473,6081,2026-04-22,UPI,Entertainment,29624.98
4474,3562,2026-02-07,Bank Transfer,Travel,40174.95
4475,1667,2025-08-15,Bank Transfer,Healthcare,5492.39
4476,7436,2025-05-17,UPI,Healthcare,49396.51
4477,8154,2026-02-10,Card,Healthcare,16417.97
4478,7873,2025-10-26,Card,Entertainment,5933.49
4479,3420,2026-01-14,Card,Shopping,2878.71
4480,2479,2025-12-15,Bank Transfer,Entertainment,17070.04
4481,7775,2025-07-16,Card,Healthcare,42831.89
4482,3564,2025-06-01,Card,Travel,47124.27
4483,8377,2026-03-11,Wallet,Bills,40597.22
4484,9073,2025-07-07,Bank Transfer,Travel,11550.16
4485,6975,2025-08-22,UPI,Bills,25268.71
4486,5145,2026-03-24,Card,Bills,31686.79
4487,2165,2025-10-19,Card,Food,2311.44
4488,4002,2025-06-12,UPI,Healthcare,6297.93
4489,9707,2026-02-01,Card,Healthcare,3563.61
4490,3847,2025-05-29,Bank Transfer,Healthcare,8358.8
4491,814,2026-04-20,Bank Transfer,Entertainment,9286.46
4492,2556,2025-09-07,UPI,Food,1318.41
4493,6709,2026-02-18,UPI,Bills,19900.58
4494,2095,2025-08-28,Bank Transfer,Bills,40273.79
4495,7610,2026-03-10,UPI,Travel,38963.37
4496,820,2026-01-14,Bank Transfer,Healthcare,10699.83
4497,5845,2025-11-09,Wallet,Travel,22069.7
4498,8415,2026-01-22,Card,Healthcare,7038.3
4499,8245,2026-03-31,UPI,Food,19371.93
4500,6269,2025-07-18,Card,Travel,37682.5
4501,50,2025-12-18,Card,Travel,2305.23
4502,7834,2026-04-10,Bank Transfer,Travel,39360.93
4503,7249,2025-10-22,Card,Bills,34033.07
4504,8045,2025-09-21,Card,Entertainment,34491.98
4505,6380,2026-03-30,Wallet,Shopping,30264.44
4506,4180,2026-01-17,UPI,Travel,18931.39
4507,5629,2025-08-09,UPI,Healthcare,47999.06
4508,8666,2025-07-29,Card,Shopping,32839.18
4509,347,2025-11-16,UPI,Bills,5430.1
4510,2617,2025-12-17,Card,Entertainment,2212.05
4511,9198,2026-05-07,Card,Bills,42897.07
4512,1312,2026-02-07,UPI,Healthcare,35441.22
4513,8506,2025-10-06,Wallet,Shopping,2059.26
4514,3753,2025-09-24,UPI,Entertainment,42566.95
4515,5460,2025-07-09,Card,Shopping,3874.02
4516,6306,2025-06-04,UPI,Healthcare,31594.92
4517,1401,2026-01-13,UPI,Travel,34285.25
4518,7190,2025-06-20,Card,Shopping,9788.94
4519,2271,2025-05-31,Wallet,Bills,2596.37
4520,9570,2025-12-10,Bank Transfer,Travel,30172.84
4521,6608,2025-07-12,Wallet,Travel,42042.45
4522,9251,2025-11-22,Bank Transfer,Entertainment,24295.02
4523,5379,2026-02-06,Wallet,Healthcare,49939.43
4524,4510,2025-07-07,Wallet,Bills,18584.48
4525,3240,2025-10-20,UPI,Food,40406.76
4526,7137,2025-12-19,Card,Shopping,10747.96
4527,1482,2025-12-02,Card,Healthcare,14612.19
4528,3948,2025-12-20,Wallet,Entertainment,8209.55
4529,6533,2025-10-20,Wallet,Shopping,47133.0
4530,2827,2025-06-18,Card,Food,20752.36
4531,8210,2025-09-05,Card,Travel,5706.74
4532,2389,2026-01-09,Card,Travel,30243.45
4533,1183,2025-11-11,Bank Transfer,Bills,41870.7
4534,742,2025-07-17,Bank Transfer,Bills,25090.47
4535,8810,2025-11-25,UPI,Entertainment,26536.9
4536,5381,2026-02-11,Wallet,Travel,44971.29
4537,4636,2026-01-22,Wallet,Food,10510.54
4538,9353,2025-09-22,UPI,Food,21121.62
4539,3920,2026-01-25,Bank Transfer,Entertainment,22993.68
4540,1489,2025-08-06,Wallet,Bills,1466.18
4541,5600,2025-09-22,Bank Transfer,Healthcare,13620.29
4542,8126,2025-05-21,Card,Food,39159.92
4543,4409,2025-11-20,Card,Healthcare,41525.46
4544,4290,2025-08-22,Bank Transfer,Healthcare,16165.02
4545,9443,2026-04-01,UPI,Shopping,16989.64
4546,8219,2025-10-29,UPI,Bills,43451.55
4547,9542,2025-09-18,Bank Transfer,Entertainment,21671.5
4548,9803,2026-04-07,Card,Food,3020.73
4549,4216,2025-07-14,Wallet,Food,45597.61
4550,8450,2025-08-04,Wallet,Bills,30804.41
4551,2261,2026-04-29,UPI,Food,23570.82
4552,7190,2025-09-11,Card,Healthcare,3679.33
4553,7046,2025-06-06,Card,Healthcare,30862.89
4554,4051,2026-02-24,Bank Transfer,Bills,12173.98
4555,4719,2025-10-05,Wallet,Bills,43156.32
4556,1017,2025-05-19,Bank Transfer,Healthcare,2250.87
4557,9614,2025-07-07,Card,Entertainment,9109.54
4558,5039,2025-07-28,Wallet,Food,44534.79
4559,5408,2026-05-02,Bank Transfer,Bills,40841.76
4560,1323,2025-12-06,Wallet,Healthcare,2920.56
4561,6100,2025-09-05,UPI,Food,37996.38
4562,2604,2025-09-29,Wallet,Shopping,39878.52
4563,2624,2026-04-23,Bank Transfer,Shopping,4780.63
4564,1863,2026-01-30,Card,Entertainment,16669.64
4565,1369,2026-04-24,UPI,Bills,5162.57
4566,1107,2025-09-18,UPI,Bills,35714.53
4567,8931,2026-05-02,Wallet,Entertainment,7761.69
4568,2952,2026-05-01,UPI,Travel,39245.17
4569,3194,2025-12-04,Wallet,Travel,7771.68
4570,623,2025-08-02,Wallet,Bills,23973.12
4571,8785,2026-01-27,Wallet,Entertainment,49626.24
4572,909,2025-10-30,Wallet,Travel,24236.49
4573,9792,2025-12-22,UPI,Bills,21016.67
4574,7015,2025-06-25,UPI,Travel,42921.1
4575,6345,2025-12-16,Card,Travel,36663.52
4576,2397,2025-07-31,Wallet,Travel,16769.86
4577,9229,2026-01-28,Bank Transfer,Food,31411.65
4578,2190,2026-03-21,UPI,Bills,4886.06
4579,7436,2025-08-10,Bank Transfer,Bills,30178.81
4580,9459,2026-02-02,UPI,Travel,16706.89
4581,606,2025-08-17,UPI,Shopping,19311.86
4582,917,2026-04-02,Wallet,Bills,18814.59
4583,696,2025-12-12,Card,Travel,44562.27
4584,1048,2026-04-13,Card,Entertainment,2509.2
4585,7461,2025-09-20,UPI,Travel,13659.1
4586,6338,2025-09-07,UPI,Healthcare,39979.43
4587,3924,2025-07-07,Wallet,Food,14697.41
4588,9343,2025-11-24,UPI,Food,46864.71
4589,5756,2025-12-31,Card,Food,25623.64
4590,9584,2025-07-09,Card,Entertainment,18954.19
4591,7745,2025-08-28,Card,Shopping,37756.52
4592,7281,2026-03-21,Card,Food,38061.51
4593,6616,2026-03-19,Bank Transfer,Travel,3142.11
4594,9988,2025-11-12,Wallet,Food,13524.25
4595,1856,2026-04-30,UPI,Entertainment,7075.4
4596,8397,2026-04-08,Bank Transfer,Entertainment,12769.04
4597,534,2025-11-13,Bank Transfer,Food,18006.6
4598,9601,2026-04-22,Bank Transfer,Shopping,14621.7
4599,8402,2025-07-04,Wallet,Travel,9438.81
4600,7086,2025-12-25,UPI,Travel,27460.08
4601,6900,2025-12-10,Card,Entertainment,36066.22
4602,5333,2025-10-17,Bank Transfer,Entertainment,36572.81
4603,8043,2025-07-14,Card,Bills,29824.49
4604,8201,2025-12-07,Bank Transfer,Bills,37611.58
4605,2352,2025-08-08,Bank Transfer,Food,23527.86
4606,2449,2025-05-11,Bank Transfer,Travel,21544.12
4607,2579,2026-03-16,Wallet,Travel,31956.03
4608,5344,2025-05-13,UPI,Food,31236.0
4609,2766,2025-07-01,Bank Transfer,Shopping,34150.54
4610,3964,2026-04-14,UPI,Healthcare,45359.21
4611,2336,2025-06-26,UPI,Entertainment,18704.03
4612,2099,2025-08-30,Bank Transfer,Entertainment,47453.23
4613,3644,2025-08-07,Card,Food,45212.98
4614,6083,2025-09-25,Bank Transfer,Travel,12968.47
4615,6705,2025-12-24,Bank Transfer,Bills,16922.85
4616,745,2025-06-02,UPI,Travel,36555.57
4617,1298,2025-10-29,Bank Transfer,Bills,29589.96
4618,6336,2026-03-14,UPI,Travel,28231.76
4619,5324,2026-04-25,UPI,Food,3979.9
4620,4190,2025-08-06,Bank Transfer,Food,4196.91
4621,8756,2026-03-23,UPI,Healthcare,26645.71
4622,438,2025-09-02,UPI,Bills,35563.01
4623,8555,2025-05-13,Card,Travel,17243.48
4624,4799,2025-11-18,UPI,Food,731.13
4625,2533,2025-06-29,Card,Travel,25866.88
4626,997,2025-07-05,Bank Transfer,Shopping,2338.52
4627,2465,2025-12-17,Bank Transfer,Entertainment,15245.44
4628,1084,2025-09-05,Card,Healthcare,6374.2
4629,6026,2025-07-28,Wallet,Bills,28072.67
4630,5568,2025-06-29,UPI,Shopping,19497.28
4631,6778,2025-10-06,Wallet,Shopping,37866.98
4632,6533,2025-12-15,Card,Food,48514.93
4633,1174,2025-07-07,UPI,Food,3899.61
4634,4521,2026-01-22,Card,Food,14698.22
4635,358,2026-04-14,Card,Food,24012.46
4636,1477,2026-01-08,Bank Transfer,Bills,47522.54
4637,7400,2025-11-22,Card,Travel,41695.17
4638,822,2025-08-22,Wallet,Entertainment,15420.73
4639,9840,2025-08-22,Wallet,Bills,45422.25
4640,4952,2025-05-13,Wallet,Food,13839.0
4641,8494,2025-10-15,Bank Transfer,Food,344.31
4642,595,2025-12-11,Wallet,Food,15770.7
4643,73,2025-08-11,Card,Healthcare,46851.17
4644,4898,2026-03-07,Card,Food,28093.2
4645,9302,2025-09-21,Bank Transfer,Entertainment,27411.84
4646,479,2026-01-09,Card,Travel,310.72
4647,6387,2025-10-01,Wallet,Shopping,40988.91
4648,5013,2025-10-16,Card,Shopping,5227.98
4649,8201,2026-04-28,UPI,Shopping,38670.2
4650,3705,2026-03-18,UPI,Food,26362.55
4651,8650,2026-01-06,UPI,Shopping,8442.95
4652,3842,2026-01-28,UPI,Bills,27303.96
4653,1294,2026-01-09,Bank Transfer,Entertainment,18627.75
4654,8052,2025-05-28,Card,Healthcare,1111.06
4655,5338,2026-01-27,UPI,Bills,3816.94
4656,1388,2026-03-24,Bank Transfer,Travel,27075.7
4657,3391,2025-07-09,Bank Transfer,Shopping,21382.07
4658,4346,2026-04-24,Bank Transfer,Healthcare,21243.54
4659,750,2026-01-25,UPI,Shopping,20827.49
4660,9115,2026-02-01,Bank Transfer,Entertainment,9720.83
4661,6978,2025-08-02,UPI,Food,5475.47
4662,5908,2026-04-25,Card,Healthcare,18986.12
4663,2310,2025-06-24,Wallet,Entertainment,3060.6
4664,4374,2025-06-15,Card,Food,15094.32
4665,7977,2025-05-11,Card,Healthcare,19434.86
4666,8185,2026-04-02,Wallet,Bills,33588.16
4667,9558,2025-05-14,Wallet,Food,48740.53
4668,6338,2025-10-26,Card,Bills,43918.95
4669,4910,2025-12-11,Bank Transfer,Healthcare,27966.92
4670,5076,2025-08-25,Wallet,Entertainment,46794.86
4671,4036,2025-11-21,Wallet,Travel,3177.31
4672,3001,2025-06-19,Card,Travel,16840.03
4673,2683,2026-04-13,UPI,Entertainment,36600.48
4674,8192,2026-01-12,UPI,Healthcare,9697.2
4675,6987,2025-09-29,Card,Food,10344.68
4676,1414,2026-01-02,Card,Entertainment,22611.27
4677,5805,2025-07-30,Wallet,Food,253.17
4678,8386,2026-01-11,Wallet,Shopping,2644.14
4679,5876,2025-12-02,Bank Transfer,Food,24912.85
4680,5954,2025-10-25,Wallet,Travel,38733.73
4681,7456,2025-05-20,Card,Shopping,9744.55
4682,8439,2026-05-03,UPI,Bills,31776.03
4683,5144,2025-12-01,Wallet,Food,4693.38
4684,2440,2025-12-24,UPI,Entertainment,22209.43
4685,1775,2025-06-29,Wallet,Bills,22759.5
4686,938,2026-04-18,Card,Travel,18245.13
4687,8075,2026-01-22,Card,Entertainment,1594.57
4688,3632,2025-07-10,Card,Food,32302.76
4689,7666,2025-07-29,UPI,Food,44625.07
4690,9344,2025-07-31,Wallet,Travel,697.57
4691,4059,2026-04-23,Card,Bills,37265.3
4692,598,2025-11-26,Bank Transfer,Entertainment,46767.93
4693,5656,2025-05-27,Bank Transfer,Entertainment,49833.19
4694,778,2025-07-04,Wallet,Food,15467.76
4695,8296,2025-06-01,Card,Entertainment,16092.18
4696,3927,2025-05-21,Wallet,Shopping,40238.38
4697,2114,2025-10-19,Bank Transfer,Food,3153.0
4698,7950,2025-12-05,Card,Travel,21715.63
4699,1327,2025-12-26,Wallet,Food,26916.86
4700,4842,2025-06-14,Bank Transfer,Travel,28648.93
4701,4940,2025-11-02,Card,Entertainment,31770.24
4702,9331,2025-09-11,UPI,Shopping,45099.54
4703,4015,2025-08-02,Wallet,Bills,34909.66
4704,7364,2026-04-15,Bank Transfer,Healthcare,40840.41
4705,4796,2025-06-29,Card,Entertainment,48577.46
4706,5720,2025-06-22,Bank Transfer,Food,37983.1
4707,5447,2026-04-29,Wallet,Shopping,24801.67
4708,7109,2025-08-05,Wallet,Food,14910.5
4709,6839,2025-06-16,Bank Transfer,Travel,43350.46
4710,474,2025-08-04,Card,Shopping,17233.92
4711,6611,2026-03-23,UPI,Bills,37896.0
4712,7471,2025-11-15,Bank Transfer,Bills,37342.32
4713,4095,2025-09-09,Wallet,Shopping,36759.11
4714,2336,2025-06-02,Bank Transfer,Travel,19849.75
4715,7552,2026-03-02,Wallet,Entertainment,15523.93
4716,3941,2025-11-26,UPI,Food,49146.92
4717,3342,2026-01-11,Card,Food,5008.13
4718,3207,2025-07-02,Wallet,Bills,13059.4
4719,4016,2025-05-19,Bank Transfer,Shopping,41242.3
4720,7195,2025-10-28,Wallet,Food,36263.11
4721,4217,2025-09-27,Bank Transfer,Shopping,38345.1
4722,7432,2025-09-04,Bank Transfer,Shopping,10048.7
4723,3465,2025-07-30,Wallet,Shopping,44402.93
4724,2764,2025-08-29,UPI,Food,6016.12
4725,4941,2025-11-19,Card,Entertainment,23531.57
4726,4597,2026-02-10,UPI,Healthcare,35598.96
4727,5165,2026-02-02,UPI,Entertainment,30592.14
4728,1525,2025-07-15,Wallet,Food,14317.59
4729,4721,2026-03-20,Bank Transfer,Shopping,5795.79
4730,2759,2025-07-27,UPI,Food,12963.65
4731,9820,2025-08-26,Bank Transfer,Travel,16306.6
4732,6501,2025-06-24,Wallet,Entertainment,1182.89
4733,3110,2025-12-25,Card,Bills,44924.37
4734,3582,2026-03-15,Card,Travel,38434.98
4735,2325,2026-02-09,Card,Entertainment,32321.2
4736,4467,2026-01-28,UPI,Shopping,37193.92
4737,6640,2025-08-20,Card,Travel,37345.33
4738,1056,2025-06-02,Card,Food,25072.41
4739,5971,2025-05-24,UPI,Bills,40926.93
4740,4695,2025-06-05,Wallet,Healthcare,2102.81
4741,3466,2025-12-22,Wallet,Food,36063.81
4742,2866,2025-07-19,Card,Entertainment,35959.67
4743,6357,2025-07-18,Wallet,Healthcare,48136.96
4744,6303,2025-08-19,Card,Bills,49026.96
4745,9809,2026-04-06,Wallet,Healthcare,36644.71
4746,4272,2025-05-13,Card,Entertainment,17442.83
4747,4108,2025-12-02,Card,Entertainment,37570.58
4748,4109,2026-01-24,Card,Entertainment,13174.3
4749,9000,2025-06-16,Bank Transfer,Entertainment,17404.38
4750,8260,2026-01-16,Bank Transfer,Food,31062.93
4751,1061,2026-03-02,Bank Transfer,Travel,4388.22
4752,4647,2025-11-29,Wallet,Shopping,46960.73
4753,1456,2025-11-24,Wallet,Shopping,31669.63
4754,4626,2025-05-16,Card,Shopping,3583.0
4755,8005,2025-07-22,UPI,Shopping,23650.46
4756,159,2026-01-26,Card,Food,32438.64
4757,3122,2025-12-14,UPI,Healthcare,39030.94
4758,3063,2026-01-06,Wallet,Food,45448.68
4759,2335,2025-07-12,Card,Healthcare,612.36
4760,637,2026-02-11,Card,Entertainment,6066.56
4761,7732,2025-11-10,Bank Transfer,Entertainment,8847.91
