loan_id,customer_id,loan_amount,interest_rate,tenure_months,loan_status,disbursement_date
4311,10000,504720,12.12,48,Default,2025-07-07
4312,10000,111797,11.38,12,Default,2025-07-29
4313,10000,830104,8.24,36,Default,2025-09-03
4314,10000,459141,9.9,36,Closed,2025-07-07
4315,10000,551359,22.91,36,Acive,2025-09-20
4316,10000,108176,8.21,48,Acive,2024-11-27
4317,10000,61399,14.47,36,Acive,2026-01-31
4318,10000,102108,10.4,6,Default,2025-06-04
4319,10000,887894,13.06,6,Default,2025-01-24
4320,10000,692737,17.83,6,Default,2025-08-01
4321,10000,631401,23.21,36,Acive,2026-03-18
4322,10000,803699,8.73,36,Acive,2025-08-01
4323,10000,916388,12.42,6,Closed,2025-09-29
4324,10000,286685,16.69,6,Default,2026-02-25
4325,10000,825320,16.15,12,Acive,2026-05-01
4326,10000,51034,11.5,6,Closed,2024-07-19
4327,10000,306718,11.49,12,Acive,2026-02-17
4328,10000,807438,19.87,24,Closed,2024-11-04
4329,10000,719731,10.3,6,Acive,2024-06-10
4330,10000,806431,8.62,24,Closed,2024-10-21
4331,10000,133514,20.62,24,Closed,2025-01-15
4332,10000,614545,11.53,6,Acive,2026-03-23
4333,10000,827909,8.73,48,Closed,2024-10-01
4334,10000,923575,8.05,36,Closed,2025-09-21
4335,10000,274593,9.26,6,Default,2026-05-02
4336,10000,314612,19.88,6,Closed,2025-06-02
4337,10000,831263,15.45,24,Acive,2024-09-06
4338,10000,323558,11.31,48,Closed,2024-06-03
4339,10000,866759,8.88,6,Acive,2025-08-06
4340,10000,690248,8.74,24,Acive,2024-07-06
4341,10000,801477,16.1,12,Acive,2025-09-30
4342,10000,411778,14.34,48,Acive,2024-07-21
4343,10000,85908,20.8,12,Closed,2025-09-23
4344,10000,196372,17.29,48,Closed,2024-05-28
4345,10000,176687,20.7,12,Default,2026-03-01
4346,10000,330509,22.77,6,Default,2024-07-07
4347,10000,173995,18.23,12,Closed,2025-08-20
4348,10000,920347,22.84,12,Closed,2025-09-16
4349,10000,195138,19.8,48,Closed,2024-09-28
4350,10000,933567,13.57,24,Closed,2024-07-02
4351,10000,277260,10.5,24,Acive,2025-11-03
4352,10000,899953,12.5,36,Default,2025-09-07
4353,10000,721098,22.04,12,Default,2025-06-21
4354,10000,716283,15.76,36,Closed,2025-03-02
4355,10000,171225,19.79,6,Closed,2025-01-10
4356,10000,964554,16.28,24,Acive,2024-10-04
4357,10000,922992,22.81,24,Acive,2024-07-14
4358,10000,164857,20.66,12,Closed,2025-08-26
4359,10000,810471,22.66,6,Default,2026-01-11
4360,10000,144406,16.05,48,Closed,2024-07-30
4361,10000,730724,8.47,6,Closed,2025-02-18
4362,10000,768791,14.98,6,Acive,2025-10-30
4363,10000,226913,8.56,36,Default,2025-01-09
4364,10000,840513,21.03,48,Default,2026-03-31
4365,10000,834476,20.91,24,Acive,2024-05-27
4366,10000,69627,21.88,24,Closed,2025-03-29
4367,10000,894463,11.88,48,Closed,2025-08-18
4368,10000,591455,17.1,36,Closed,2024-06-12
4369,10000,243597,15.74,24,Acive,2026-01-29
4370,10000,920443,16.11,6,Acive,2024-08-13
4371,10000,195073,9.02,24,Acive,2025-06-13
4372,10000,606329,22.89,48,Default,2026-01-03
4373,10000,774078,17.56,6,Closed,2025-04-16
4374,10000,668810,18.61,36,Acive,2025-11-05
4375,10000,887406,19.0,12,Default,2025-01-16
4376,10000,574546,11.14,48,Default,2025-05-02
4377,10000,362513,17.2,48,Closed,2025-06-27
4378,10000,159163,22.84,24,Closed,2025-10-13
4379,10000,831043,18.89,12,Default,2025-08-08
4380,10000,313629,11.86,36,Default,2025-05-03
4381,10000,203118,23.25,48,Default,2024-08-22
4382,10000,728914,10.49,48,Closed,2025-01-18
4383,10000,761064,13.73,6,Acive,2025-10-16
4384,10000,730728,12.16,24,Default,2024-10-26
4385,10000,211925,14.85,36,Closed,2025-07-15
4386,10000,598134,18.6,6,Default,2026-04-10
4387,10000,960855,10.46,36,Acive,2026-04-23
4388,10000,416222,15.41,48,Acive,2026-02-15
4389,10000,66914,13.21,6,Default,2025-11-02
4390,10000,747323,11.4,36,Default,2025-11-21
4391,10000,843474,10.26,36,Closed,2024-05-27
4392,10000,734937,13.9,36,Acive,2024-10-24
4393,10000,305019,12.43,24,Default,2024-12-26
4394,10000,668172,23.26,6,Closed,2025-12-06
4395,10000,688042,13.38,12,Acive,2025-10-16
4396,10000,69157,11.51,6,Acive,2024-12-08
4397,10000,973686,23.61,48,Closed,2024-05-29
4398,10000,145048,9.83,36,Default,2025-05-16
4399,10000,112901,19.22,12,Acive,2024-09-27
4400,10000,422723,23.18,24,Default,2025-03-03
4401,10000,779077,23.78,12,Default,2025-11-07
4402,10000,953708,11.21,48,Default,2025-12-06
4403,10000,114642,16.88,48,Acive,2026-02-26
4404,10000,315325,17.71,36,Closed,2025-12-26
4405,10000,779312,16.4,36,Closed,2024-07-10
4406,10000,282443,10.12,6,Default,2024-07-10
4407,10000,135818,22.09,24,Default,2025-11-08
4408,10000,757348,8.06,36,Closed,2025-07-28
4409,10000,646821,11.75,48,Default,2026-01-18
4410,10000,990220,8.07,36,Acive,2024-12-20
4411,10000,349858,22.38,48,Closed,2025-05-26
4412,10000,104048,15.73,6,Acive,2024-10-26
4413,10000,322947,8.93,12,Closed,2024-07-31
4414,10000,636694,9.59,12,Acive,2026-03-29
4415,10000,259749,19.17,6,Acive,2026-04-09
4416,10000,664572,17.36,12,Default,2025-12-07
4417,10000,196104,15.68,6,Default,2024-09-14
4418,10000,775355,20.08,12,Default,2026-02-08
4419,10000,235611,9.77,36,Default,2025-03-29
4420,10000,304357,12.33,24,Acive,2025-04-22
4421,10000,94964,21.24,12,Default,2024-06-21
4422,10000,388012,8.33,6,Closed,2025-08-14
4423,10000,93355,21.75,6,Closed,2025-09-26
4424,10000,287804,20.39,24,Acive,2026-01-04
4425,10000,312678,13.24,24,Default,2026-04-09
4426,10000,649122,9.81,6,Closed,2025-07-24
4427,10000,939680,11.48,6,Default,2024-07-20
4428,10000,799234,13.03,12,Default,2025-12-01
4429,10000,861483,20.15,36,Default,2025-02-28
4430,10000,757454,18.04,6,Default,2026-04-18
4431,10000,774537,17.28,6,Default,2024-12-09
4432,10000,230694,8.54,36,Default,2024-07-19
4433,10000,689589,16.9,48,Default,2024-11-23
4434,10000,247671,11.2,36,Default,2025-05-26
4435,10000,284881,23.94,24,Acive,2024-11-23
4436,10000,550605,10.81,6,Default,2024-06-12
4437,10000,920392,17.85,6,Default,2025-01-06
4438,10000,576391,20.43,36,Closed,2024-06-30
4439,10000,544257,12.17,6,Default,2025-12-10
4440,10000,974732,10.02,36,Closed,2026-02-03
4441,10000,695707,19.7,6,Default,2024-09-13
4442,10000,58886,15.75,12,Closed,2025-12-01
4443,10000,125178,14.67,36,Default,2026-03-29
4444,10000,814823,13.08,12,Acive,2024-05-19
4445,10000,969216,19.66,12,Default,2025-10-24
4446,10000,839344,10.01,24,Closed,2024-06-23
4447,10000,701434,17.4,12,Default,2025-06-04
4448,10000,118148,21.53,6,Closed,2024-06-01
4449,10000,775937,16.39,48,Acive,2024-09-09
4450,10000,109105,16.22,36,Acive,2024-12-06
4451,10000,468671,8.58,24,Default,2025-02-10
4452,10000,437957,9.67,48,Acive,2024-12-05
4453,10000,286213,20.14,24,Acive,2024-09-17
4454,10000,778246,18.99,48,Acive,2024-12-21
4455,10000,578717,15.13,6,Closed,2025-02-14
4456,10000,365665,22.62,6,Default,2024-08-08
4457,10000,152080,12.58,6,Acive,2025-04-08
4458,10000,367390,11.99,6,Acive,2025-04-13
4459,10000,551877,15.7,36,Acive,2026-03-07
4460,10000,821057,13.34,6,Closed,2024-09-18
4461,10000,361256,19.59,24,Default,2026-05-04
4462,10000,405254,15.37,36,Acive,2025-03-01
4463,10000,425135,23.89,36,Closed,2025-04-01
4464,10000,409486,18.98,48,Closed,2025-02-24
4465,10000,559147,22.21,36,Default,2024-07-15
4466,10000,465444,13.43,36,Closed,2025-12-06
4467,10000,942501,21.84,24,Closed,2025-08-10
4468,10000,98658,16.38,6,Acive,2024-12-07
4469,10000,757406,23.6,6,Acive,2024-09-01
4470,10000,526922,19.03,6,Closed,2025-10-21
4471,10000,841719,17.06,6,Closed,2025-01-29
4472,10000,980515,20.28,12,Closed,2025-03-16
4473,10000,464957,17.7,36,Closed,2026-04-04
4474,10000,158843,19.78,24,Closed,2025-05-17
4475,10000,221653,23.68,48,Acive,2024-11-30
4476,10000,816811,16.99,6,Closed,2025-01-20
4477,10000,418506,12.31,12,Default,2025-04-06
4478,10000,220642,21.52,48,Default,2025-10-30
4479,10000,315821,9.07,48,Default,2025-10-29
4480,10000,455307,14.71,24,Acive,2024-10-19
4481,10000,476691,12.43,24,Default,2026-02-18
4482,10000,361096,14.2,6,Acive,2024-05-13
4483,10000,730736,8.58,6,Default,2024-10-04
4484,10000,694715,17.28,36,Closed,2024-08-12
4485,10000,235545,13.23,48,Default,2026-01-22
4486,10000,804670,15.05,36,Acive,2026-03-24
4487,10000,985707,8.01,12,Acive,2025-10-13
4488,10000,571674,19.75,6,Closed,2025-03-09
4489,10000,772382,20.0,6,Closed,2025-12-12
4490,10000,128891,23.53,12,Default,2024-06-15
4491,10000,201537,20.46,6,Acive,2026-01-23
4492,10000,227097,21.59,24,Closed,2025-11-13
4493,10000,652372,21.0,48,Acive,2025-08-31
4494,10000,907303,20.75,6,Acive,2025-11-18
4495,10000,348380,22.56,36,Closed,2025-01-14
4496,10000,918446,15.82,36,Default,2025-06-07
4497,10000,909781,17.15,48,Acive,2025-11-11
4498,10000,612414,20.85,36,Closed,2025-10-21
4499,10000,253034,19.6,6,Default,2026-03-20
4500,10000,849141,15.93,24,Closed,2024-05-18
4501,10000,716424,10.7,24,Acive,2024-08-19
4502,10000,216888,21.8,12,Closed,2024-06-02
4503,10000,317642,15.79,6,Default,2025-09-07
4504,10000,106380,16.9,12,Acive,2026-05-09
4505,10000,574544,9.62,6,Closed,2025-08-30
4506,10000,417342,12.41,24,Closed,2024-10-04
4507,10000,688827,10.64,12,Closed,2025-03-07
4508,10000,591653,21.59,48,Acive,2024-09-22
4509,10000,366103,14.41,12,Acive,2024-10-10
4510,10000,720834,23.48,6,Acive,2025-05-28
4511,10000,891294,15.94,36,Closed,2024-10-03
4512,10000,101659,20.5,36,Default,2025-06-08
4513,10000,398702,18.05,36,Closed,2026-01-17
4514,10000,908084,23.57,6,Closed,2024-10-15
4515,10000,233378,19.47,24,Acive,2025-12-10
4516,10000,170343,18.09,36,Closed,2026-04-28
4517,10000,455366,22.34,6,Closed,2025-08-26
4518,10000,229073,9.39,12,Acive,2025-07-05
4519,10000,92515,18.49,36,Default,2024-12-20
4520,10000,112469,22.44,24,Closed,2025-09-28
4521,10000,614055,14.34,6,Acive,2025-02-16
4522,10000,758559,20.45,36,Closed,2026-05-03
4523,10000,984908,16.2,12,Closed,2024-12-05
4524,10000,579118,18.71,24,Closed,2025-04-02
4525,10000,395746,13.13,48,Acive,2025-12-06
4526,10000,216035,17.01,48,Default,2024-07-27
4527,10000,853403,12.43,48,Default,2024-07-06
4528,10000,789567,21.7,48,Default,2024-08-21
4529,10000,512829,19.77,6,Acive,2024-06-20
4530,10000,537517,20.48,36,Default,2024-12-29
4531,10000,151708,13.0,36,Default,2026-01-27
4532,10000,845185,8.5,36,Closed,2026-02-22
4533,10000,981902,15.16,36,Closed,2026-04-04
4534,10000,206638,9.55,36,Acive,2024-12-12
4535,10000,163602,21.58,24,Default,2025-04-02
4536,10000,516790,10.97,36,Closed,2024-06-04
4537,10000,735277,16.3,12,Acive,2025-12-30
4538,10000,163325,8.5,24,Default,2025-02-13
4539,10000,261493,9.6,24,Default,2025-07-28
4540,10000,759137,10.7,6,Default,2024-11-16
4541,10000,208001,12.97,6,Closed,2025-09-17
4542,10000,389956,10.39,36,Acive,2025-08-18
4543,10000,648330,16.14,24,Acive,2024-12-14
4544,10000,637877,11.05,12,Closed,2025-11-20
4545,10000,579540,23.91,12,Closed,2025-07-21
4546,10000,550773,21.58,36,Acive,2024-07-14
4547,10000,666246,19.57,24,Closed,2026-01-02
4548,10000,398604,20.08,48,Acive,2026-02-28
4549,10000,332456,20.45,24,Acive,2026-03-08
4550,10000,879268,21.98,24,Default,2024-11-03
4551,10000,553442,8.87,24,Closed,2024-10-30
4552,10000,726685,11.39,6,Default,2024-08-12
4553,10000,663707,14.01,24,Closed,2026-02-07
4554,10000,481839,17.78,24,Closed,2025-07-05
4555,10000,255973,17.22,48,Acive,2024-08-28
4556,10000,338435,20.39,36,Acive,2025-01-12
4557,10000,105806,21.41,48,Closed,2025-09-27
4558,10000,70952,22.47,12,Closed,2025-05-07
4559,10000,670317,19.73,24,Acive,2025-07-23
4560,10000,468561,17.88,24,Closed,2025-05-28
4561,10000,199136,19.56,6,Default,2025-01-17
4562,10000,171846,16.99,12,Closed,2025-12-22
4563,10000,873176,12.28,6,Acive,2025-02-12
4564,10000,260421,15.28,36,Default,2024-09-04
4565,10000,248502,9.41,36,Acive,2024-06-12
4566,10000,266458,10.29,48,Default,2024-10-06
4567,10000,137711,15.28,12,Default,2024-08-16
4568,10000,468318,11.05,6,Default,2024-08-04
4569,10000,509261,20.94,48,Default,2026-01-30
4570,10000,436245,17.09,48,Closed,2025-02-09
4571,10000,463826,16.68,36,Acive,2025-01-17
4572,10000,281209,8.36,36,Acive,2025-11-06
4573,10000,613331,22.66,12,Default,2026-04-21
4574,10000,960960,12.27,48,Closed,2025-06-04
4575,10000,823017,8.85,36,Closed,2025-11-21
4576,10000,139158,8.01,6,Closed,2025-05-04
4577,10000,429600,9.61,12,Default,2025-03-05
4578,10000,848350,17.66,48,Default,2025-03-14
4579,10000,374057,21.04,48,Acive,2026-05-09
4580,10000,931886,23.93,36,Default,2024-12-10
4581,10000,343277,22.15,48,Acive,2025-08-05
4582,10000,231787,21.98,36,Acive,2025-12-15
4583,10000,902694,11.46,48,Acive,2024-11-02
4584,10000,694782,23.13,6,Default,2026-03-26
4585,10000,60512,22.77,24,Closed,2025-04-20
4586,10000,347165,17.4,12,Closed,2024-07-08
4587,10000,425572,8.25,24,Closed,2025-10-18
4588,10000,894089,9.0,12,Acive,2024-09-04
4589,10000,144260,12.99,36,Default,2025-01-19
4590,10000,561022,16.96,6,Acive,2025-09-16
4591,10000,943170,11.3,36,Closed,2026-03-19
4592,10000,769537,14.2,12,Default,2024-09-05
4593,10000,906804,14.3,6,Acive,2025-02-17
4594,10000,799059,12.43,24,Acive,2026-04-16
4595,10000,145042,10.68,48,Closed,2025-03-23
4596,10000,819389,13.94,24,Closed,2026-01-24
4597,10000,994548,17.25,36,Acive,2026-04-21
4598,10000,950638,11.36,12,Closed,2024-11-11
4599,10000,263949,8.12,12,Acive,2025-01-11
4600,10000,406658,13.35,6,Default,2026-03-04
4601,10000,365509,15.19,48,Acive,2024-10-29
4602,10000,907436,12.92,48,Default,2025-10-16
4603,10000,409582,12.56,24,Acive,2025-05-21
4604,10000,492991,14.6,12,Acive,2025-05-29
4605,10000,698204,15.18,48,Default,2025-02-07
4606,10000,312105,15.76,12,Acive,2024-08-16
4607,10000,443961,21.2,48,Acive,2025-09-20
4608,10000,703851,13.31,6,Closed,2024-10-03
4609,10000,761557,14.1,12,Acive,2024-06-11
4610,10000,586929,9.93,36,Closed,2024-05-16
4611,10000,630240,17.9,6,Closed,2026-01-17
4612,10000,642896,14.9,12,Closed,2025-09-18
4613,10000,621485,10.97,24,Acive,2025-04-02
4614,10000,618011,8.28,6,Default,2024-10-08
4615,10000,583651,20.76,36,Acive,2026-01-23
4616,10000,511269,9.52,6,Acive,2025-09-16
4617,10000,529562,14.81,48,Closed,2025-04-03
4618,10000,972985,16.71,36,Acive,2024-09-04
4619,10000,468347,23.07,6,Acive,2025-02-18
4620,10000,474240,10.17,24,Acive,2025-10-17
4621,10000,315156,16.42,48,Acive,2024-09-18
4622,10000,126757,11.32,24,Acive,2025-05-10
4623,10000,467980,9.95,6,Default,2026-02-26
4624,10000,845873,17.2,48,Acive,2026-05-08
4625,10000,324531,19.43,36,Default,2025-02-03
4626,10000,751116,15.76,24,Acive,2025-06-30
4627,10000,123014,11.87,36,Default,2025-04-28
4628,10000,269675,14.68,48,Default,2026-05-05
4629,10000,310111,23.55,6,Acive,2025-01-18
4630,10000,431182,23.99,24,Default,2026-02-15
4631,10000,453246,23.45,24,Default,2025-06-28
4632,10000,288115,21.52,48,Closed,2025-12-17
4633,10000,532053,11.86,48,Default,2025-03-04
4634,10000,732855,9.21,6,Acive,2025-05-25
4635,10000,629607,15.34,36,Acive,2025-02-14
4636,10000,483129,22.54,48,Acive,2024-10-23
4637,10000,562874,23.18,6,Closed,2025-11-10
4638,10000,245033,13.96,12,Closed,2025-06-29
4639,10000,323707,19.88,12,Acive,2026-04-03
4640,10000,329055,18.47,48,Closed,2026-03-12
4641,10000,613189,20.56,6,Closed,2024-06-09
4642,10000,195567,8.36,36,Acive,2024-09-11
4643,10000,925460,23.41,36,Acive,2024-10-28
4644,10000,928463,19.03,6,Acive,2025-01-26
4645,10000,436977,15.67,12,Acive,2025-06-06
4646,10000,550469,23.62,12,Acive,2024-10-29
4647,10000,458675,21.17,12,Acive,2024-09-18
4648,10000,383794,17.51,36,Default,2025-06-14
4649,10000,552636,23.74,48,Acive,2024-06-24
4650,10000,320019,18.68,48,Closed,2026-02-22
4651,10000,481965,16.29,36,Closed,2024-08-08
4652,10000,572196,13.02,24,Default,2025-05-29
4653,10000,799882,18.5,12,Default,2025-04-11
4654,10000,930686,17.73,24,Default,2025-11-20
4655,10000,355852,10.98,24,Default,2024-08-09
4656,10000,504654,18.53,24,Default,2026-04-15
4657,10000,301792,10.08,36,Default,2024-07-30
4658,10000,667357,21.23,24,Acive,2025-08-20
4659,10000,487489,19.34,6,Default,2024-09-16
4660,10000,757776,22.17,12,Closed,2025-10-28
4661,10000,631071,15.17,6,Acive,2025-10-24
4662,10000,646557,23.75,48,Closed,2025-02-22
4663,10000,841965,23.02,48,Closed,2024-09-20
4664,10000,622648,15.5,24,Acive,2025-10-16
4665,10000,570798,22.85,12,Closed,2025-01-29
4666,10000,637532,9.77,12,Default,2025-12-21
4667,10000,495500,19.66,36,Closed,2025-08-10
4668,10000,304566,9.53,24,Acive,2026-01-07
4669,10000,582910,15.24,24,Closed,2025-08-11
4670,10000,754626,9.68,6,Default,2025-01-14
4671,10000,154855,14.49,6,Default,2025-09-12
4672,10000,902173,17.54,6,Closed,2025-05-19
4673,10000,834445,11.08,12,Acive,2026-03-25
4674,10000,905567,22.97,6,Closed,2024-11-19
4675,10000,258253,23.89,12,Default,2025-04-24
4676,10000,719820,9.58,24,Default,2025-03-30
4677,10000,638845,18.92,48,Default,2025-03-11
4678,10000,181355,18.36,24,Default,2026-02-15
4679,10000,633187,20.56,48,Acive,2026-03-10
4680,10000,762540,13.26,24,Closed,2025-08-04
4681,10000,353862,12.52,12,Closed,2024-11-23
4682,10000,979510,21.88,48,Acive,2024-08-14
4683,10000,731094,12.91,36,Closed,2025-08-13
4684,10000,619155,16.17,12,Closed,2026-01-26
4685,10000,953086,19.7,12,Acive,2025-09-27
4686,10000,474895,21.19,6,Closed,2025-10-16
4687,10000,929968,12.5,36,Default,2025-07-12
4688,10000,112374,19.4,36,Closed,2024-05-29
4689,10000,517583,23.97,6,Acive,2025-12-02
4690,10000,241899,19.34,12,Default,2025-01-06
4691,10000,341664,22.44,48,Acive,2025-02-16
4692,10000,821218,10.4,48,Default,2025-11-27
4693,10000,987861,23.13,48,Acive,2025-01-16
4694,10000,169359,13.68,12,Acive,2026-04-03
4695,10000,913440,10.84,6,Closed,2025-07-14
4696,10000,582852,23.62,24,Default,2025-02-17
4697,10000,635342,13.83,12,Default,2024-12-11
4698,10000,92186,18.41,36,Default,2026-05-02
4699,10000,502490,22.76,36,Acive,2024-07-13
4700,10000,315066,20.47,36,Default,2025-07-27
4701,10000,269762,10.75,36,Closed,2025-11-24
4702,10000,986201,21.7,48,Acive,2025-01-22
4703,10000,942749,20.16,12,Closed,2025-08-31
4704,10000,642310,20.12,36,Acive,2025-02-23
4705,10000,692827,17.72,48,Acive,2025-10-21
4706,10000,649291,23.52,12,Default,2025-04-24
4707,10000,775388,23.16,48,Acive,2025-01-01
4708,10000,833098,9.55,36,Acive,2025-09-17
4709,10000,869406,13.34,48,Acive,2025-10-18
4710,10000,87943,8.19,12,Closed,2024-12-03
4711,10000,590490,14.08,36,Default,2024-06-12
4712,10000,779970,17.72,24,Closed,2026-02-16
4713,10000,523156,15.98,12,Default,2024-09-25
4714,10000,294127,20.98,24,Default,2025-10-31
4715,10000,957537,18.93,24,Closed,2026-03-15
4716,10000,863954,13.26,48,Default,2025-09-04
4717,10000,369047,14.17,24,Closed,2024-05-22
4718,10000,776654,10.61,12,Closed,2024-10-04
4719,10000,975602,11.1,6,Acive,2024-05-20
4720,10000,404124,21.51,24,Closed,2025-12-28
4721,10000,644215,23.76,24,Default,2024-11-06
4722,10000,541878,23.38,36,Closed,2025-07-23
4723,10000,225630,14.65,48,Acive,2026-02-25
4724,10000,452364,11.37,48,Acive,2024-10-24
4725,10000,542200,11.62,36,Default,2024-10-07
4726,10000,110384,23.26,12,Closed,2026-01-27
4727,10000,459719,22.08,12,Acive,2024-05-23
4728,10000,529862,17.5,6,Closed,2024-10-17
4729,10000,466145,18.93,6,Acive,2026-02-02
4730,10000,270026,19.49,6,Acive,2024-09-21
4731,10000,942085,13.36,12,Acive,2024-10-01
4732,10000,380367,10.04,36,Closed,2025-09-07
4733,10000,441035,12.59,12,Acive,2024-09-27
4734,10000,202280,10.0,12,Default,2026-04-21
4735,10000,119776,20.71,48,Acive,2026-03-16
4736,10000,197154,9.65,48,Acive,2025-01-06
4737,10000,512354,20.42,24,Default,2026-01-07
4738,10000,452950,16.85,48,Closed,2025-08-05
4739,10000,533752,16.73,6,Closed,2025-07-18
4740,10000,186652,14.87,12,Default,2024-07-02
4741,10000,686356,17.57,6,Acive,2025-04-21
4742,10000,671365,15.66,24,Closed,2024-05-17
4743,10000,882042,16.49,6,Closed,2026-02-14
4744,10000,975402,13.82,24,Acive,2025-07-24
4745,10000,880040,22.43,6,Closed,2026-02-18
4746,10000,389367,8.21,48,Default,2026-02-19
4747,10000,290248,16.61,36,Acive,2025-12-02
4748,10000,776133,11.71,12,Closed,2024-11-23
4749,10000,365008,8.56,36,Closed,2025-11-08
4750,10000,721657,21.35,24,Acive,2025-01-10
4751,10000,743905,15.89,6,Default,2026-01-07
4752,10000,692342,15.15,24,Closed,2025-08-23
4753,10000,792694,11.16,36,Closed,2025-07-06
4754,10000,789254,20.56,48,Acive,2025-06-03
4755,10000,65586,19.63,48,Default,2024-07-16
4756,10000,454224,23.78,12,Acive,2025-04-07
4757,10000,664780,12.28,48,Closed,2025-04-16
4758,10000,799624,12.29,48,Acive,2024-09-09
4759,10000,915017,15.23,6,Acive,2024-10-26
4760,10000,232211,17.66,24,Closed,2025-06-24
4761,10000,155850,13.1,24,Default,2024-09-13
4762,10000,554144,19.32,6,Default,2025-12-25
4763,10000,577883,9.19,12,Default,2024-12-16
4764,10000,217884,13.37,6,Acive,2025-08-21
4765,10000,180906,22.17,48,Closed,2025-03-09
4766,10000,288227,20.05,12,Acive,2025-09-26
4767,10000,274183,11.83,12,Closed,2025-09-20
4768,10000,964222,8.03,36,Default,2025-12-13
4769,10000,609509,8.94,12,Acive,2025-12-09
4770,10000,638167,19.1,36,Acive,2025-02-23
4771,10000,307810,10.93,24,Default,2026-05-05
4772,10000,387866,18.01,24,Closed,2025-07-18
4773,10000,976860,23.03,36,Default,2024-06-15
4774,10000,270585,9.28,12,Acive,2024-06-28
4775,10000,67250,16.75,48,Closed,2026-02-15
4776,10000,906043,23.81,6,Default,2025-05-03
4777,10000,631493,8.22,48,Acive,2025-12-14
4778,10000,73091,20.18,48,Acive,2024-11-30
4779,10000,297599,19.64,12,Acive,2025-09-28
4780,10000,233965,16.84,24,Closed,2025-01-05
